"","xml_link","title","image_href","description","show_link","number_episodes","avg_duration_min","explicit","birthday","zodiac"
"86","https://feeds.megaphone.fm/offbook","Off Book: The Black Theatre Podcast","https://megaphone.imgix.net/podcasts/fe6ee2ee-0cda-11ec-847e-8b61389f9b58/image/Off_Book_Logo_2021.jpg?ixlib=rails-4.2.0&max-w=3000&max-h=3000&fit=crop&auto=format,compress","Go into the world of black theatre artists on this weekly podcast with a theatre journalist, an actress, & a playwright. Drew Shade, Kim Exum, & Ngozi Anyanwu are your hosts and they will most certainly be Off Book. New episodes every Monday!
	
Email: OffBook@BroadwayBlack.com
Twitter: @OffBookPodcast | @BroadwayBlack
IG: @BroadwayBlack | @OffBookPodcast
Facebook: www.facebook.com/broadwayblack2.0
www.BroadwayBlack.com","https://broadwaypodcastnetwork.com/podcast/off-book-the-black-theatre-podcast/",114,94,"explicit","Thu, 07 Jan 2016 15:24:00 -0000","Capricorn"
"87","https://feeds.feedburner.com/chezfondilez","Chez Fondilez","http://static.libsyn.com/p/assets/0/9/6/3/0963ada1a2f4cb17/Chez_Fondilez_Logo3K.jpg","Husband and wife team Matt and Julie Fondiler are your hosts on a quest for good food, good wine, and good taste.","http://chezfondilez.com",44,NA,"not explicit","Wed, 07 Mar 2018 01:39:23 +0000","Pisces"
"88","https://www.schooledyapod.com/full-episodes?format=RSS","Schooled Ya!","NO IMAGE","The podcast where two middle-aged teachers, dads, and hipster doofuses talk about their combined 30+ years of education experiences.","https://www.schooledyapod.com/",59,NA,"not explicit","Tue, 03 Apr 2018 20:20:22 +0000","Aries"
"89","https://feeds.megaphone.fm/under-the-hood","Under the Hood","https://megaphone.imgix.net/podcasts/3c2b10ea-97cd-11eb-8241-e3cb78f077d3/image/RH_podcast_coverart_3000.png?ixlib=rails-4.2.0&max-w=3000&max-h=3000&fit=crop&auto=format,compress","We’re witnessing a revolution in retail investing, and personal finance is more culturally relevant than ever before. Now, new questions are emerging about how our financial system works—and how it needs to change to better serve everyday people. In this podcast, we’re lifting the hood on the world of investing and exploring what it really means to democratize finance for all. Join Robinhood CEO and Co-Founder Vlad Tenev as he interviews the most interesting minds in money today—from YouTubers to CEOs, athletes to technologists.","Robinhood.com",11,32,"not explicit","Thu, 15 Apr 2021 14:06:00 -0000","Aries"
"90","https://lifepointchurchpodcast.podbean.com/feed/","LifePoint Church Podcast","https://deow9bq0xqvbj.cloudfront.net/image-logo/2221439/New_Red_Box_L_white-itunes.jpg","LifePoint Church Sunday Sermons","https://lifepointchurchpodcast.podbean.com",100,NA,"explicit","Sun, 02 May 2021 11:13:49 -0500","Taurus"
"91","https://onebillion.libsyn.com/rss","One Billion","https://ssl-static.libsyn.com/p/assets/1/8/d/1/18d1eed309499fd6/ONE-BILLION_SOCIAL_ICON_SQUARE-01.jpg","A behind-the-scenes podcast about how change happens. One Billion features a tiny team with a big ambition: to positively impact one billion people on the planet.","http://www.civilla.com/onebillion",50,NA,"not explicit","Mon, 20 Jun 2016 00:06:24 +0000","Gemini"
"92","https://wellnessrevolutionaries.libsyn.com/rss","Wellness Revolutionaries","https://ssl-static.libsyn.com/p/assets/f/3/a/1/f3a1dbe2a8f10a44/The-Wellness-Revolutionaries-v5.jpg","Americans have, seemingly, never been healthier and unhealthier at the same time. Despite access to healthcare and wellness services, our country struggles with a growing list of ailments. As we head into the New Year, we need a holistic picture of wellness more than ever. Join Blake Beltram as he explores the journeys of Wellness Revolutionaries—those individuals who make themselves, and the world around them, better. This podcast is produced by MINDBODY.","https://wellness-revolutionaries.com",14,NA,"not explicit","Fri, 21 Dec 2018 00:12:41 +0000","Sagittarius"
"93","https://famvestor.libsyn.com/rss","FamVestor Podcast","https://ssl-static.libsyn.com/p/assets/d/a/3/3/da33f32b551ae24d/FamVestorPodcast_CoverArt_B.jpg","The FamVestor Podcast is all about Family, Finance, and Freedom. 
This weekly show will focus on creating passive income streams, being frugal, living optimally, and designing a wholesome lifestyle all for the purpose of investing in your family. 
In the first few episodes Sunny and Sunmarie Burns share about travel hacking, living for free via real estate investing, saving money, travel with kids, weddings for cheap, and lots more. 
Visit FamVestor.com","https://www.famvestor.com/",97,NA,"not explicit","Thu, 09 May 2019 00:16:19 +0000","Taurus"
"94","https://feeds.buzzsprout.com/151672.rss","Lone Star Law & Disorder","https://storage.buzzsprout.com/variants/4ctXirRrJe2ug4upmPQnphpg/60854458c4d1acdf4e1c2f79c4137142d85d78e379bdafbd69bd34c85f5819ad?.jpg","A Texas sized true crime podcast.  Everything is bigger in Texas; but when it comes to crime--bigger doesn't always mean better.  Each episode will discuss all things Texas pertaining to crime and the legal system. But don't let that fool ya! From the solved to the unsolved, the victims to the victimizers, the wrongfully convicted to the wrong-doers, and the law-makers to the law-breakers, this podcast has got it covered.","https://www.buzzsprout.com/151672",15,59,"explicit","Wed, 28 Feb 2018 00:00:00 -0500","Pisces"
"95","https://feeds.soundcloud.com/users/soundcloud:users:239752715/sounds.rss","VagEsteem Podcast","https://i1.sndcdn.com/avatars-000238305235-svujkd-original.jpg","The VagEsteem™ podcast teaches good and healthy sex through courageous conversations about love, sex, relationships, and everything in between. 

Listen to the podcast. Tell a friend. Comment. Rate it. Happy Listening!","http://www.vagesteem.com",134,NA,"not explicit","Fri, 15 Jul 2016 04:34:19 +0000","Cancer"
"96","https://silzero.podbean.com/feed.xml","Silhouette Zero: Star Wars Edge of the Empire Actual Play Podcast","https://deow9bq0xqvbj.cloudfront.net/image-logo/1041807/CobyBanner.jpg","SILHOUETTE ZERO is an actual play podcast for Fantasy Flight Games' Edge of the Empire, produced by the Ing Brothers. For more information, check out www.silzeromedia.com","https://silzero.podbean.com",182,NA,"not explicit","Sun, 13 Mar 2016 05:33:07 +0000","Pisces"
"97","https://anchor.fm/s/2006890/podcast/rss","Queen Quaymo","https://d3t3ozftmdmh3i.cloudfront.net/production/podcast_uploaded_nologo/235812/235812-1551033045391-e23b8afec485.jpg","This podcast is all about having those much needed conversations about realities of the everyday struggling African American/Minority group. We also discuss topics that promote Black Culture, Black Ownership, Black excellence,and many more! The goal is to break mental chains through the spread of knowledge/awareness in a sometimes comical yet necessary approach.. Feel free to check out website www.queenquaymo.com Support this podcast: <a href=""https://podcasters.spotify.com/pod/show/queenquaymo/support"" rel=""payment"">https://podcasters.spotify.com/pod/show/queenquaymo/support</a>","www.queenquaymo.com",158,NA,"not explicit","Wed, 07 Mar 2018 22:19:02 GMT","Pisces"
"98","https://feed.pippa.io/public/shows/5c34f79ed37f114336b27bcc","Be My Neighbor","https://assets.pippa.io/shows/5c34f79ed37f114336b27bcc/1596680592561-80c73d2c28717174ee565066558f7554.jpeg","<p>Hey Y’all - We're Bevin and Brittney. Welcome to “Be My Neighbor.”&nbsp;Our neighborly duties are to provide real life solutions and practices that elevate and inspire, but also remind us to not take it all too seriously.&nbsp;&nbsp;</p><br><p>We’re real life neighbors that quickly learned that you simply cannot do it on your own, living in a competitive and fast paced environment like New York City.</p><br><p>We don’t just share the sugar, we serve up the real tea. Each week, we invite you into the apartment along with our metaphorical and literal neighbors to share advice on how we get through this thing called life.&nbsp;</p><br><p>From navigating relationships to building a career, we want you to recognize and embrace the best version of YOU.&nbsp;We want you to know that your “crazy” is ok,&nbsp;and that you’re definitely not alone.&nbsp;</p><br><p>Our door is always open, and we want you to know... we’ve got your back.</p><br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","https://bemyneighborpodcast.com/",53,NA,"not explicit","Wed, 29 Aug 2018 18:55:09 GMT","Virgo"
"99","https://feeds.soundcloud.com/users/soundcloud:users:141941408/sounds.rss","Absolutely Not","https://i1.sndcdn.com/avatars-ZGgdwwsxMi70AzUV-GxXfhg-original.jpg","A podcast for breaking down taboos and misconceptions. Follow as host Leanna Lupin interviews her hilarious and brilliant friends about everything, from sex to pop culture to race and gender.","https://soundcloud.com/leanna-sofia",10,NA,"not explicit","Fri, 03 Jul 2020 20:39:17 +0000","Cancer"
"100","https://feeds.captivate.fm/because-of-my-podcast/","Because of My Podcast","https://artwork.captivate.fm/04ba1315-70cb-4827-9bd6-ba4d525f4012/becauseofmypodcast_album-art_2.jpg","Because of My Podcast spotlights the achievements people are achieving. Things that only happened because they started a podcast.","http://becauseofmypodcast.com",31,NA,"not explicit","Wed, 25 May 2016 04:07:57 -0500","Gemini"
"101","https://mebeingcrafty.libsyn.com/rss","Me Being Crafty with Tsoniki Crazy Bull","https://ssl-static.libsyn.com/p/assets/3/d/e/1/3de136e125b440dc/ituneslogoblue85.jpg","Me Being Crafty is a podcast about creativity and what that means to people. Listen for stories from artists, quilt shop owners, fabric designers, quilt designers, clothing designers, musicians, and more. We'll talk about being a creative person, building a community to support you in your creative journey, stepping out of your comfort zone, working in various creative industries and more. This show is published twice a week.","http://mebeingcrafty.com",51,NA,"not explicit","Fri, 31 Oct 2014 16:00:45 +0000","Scorpio"
"102","https://risenmotherhood.libsyn.com/rss","Risen Motherhood","https://ssl-static.libsyn.com/p/assets/a/1/1/9/a1195bca4344ad22/RMFloraliTunes_FINAL.png","A podcast for moms. Join us as we explore how the ancient scriptures apply to modern motherhood and provide the framework for finding answers to your specific questions.  As part of the greater Risen Motherhood ministry, in-depth, topical mini-series are released periodically.","http://risenmotherhood.libsyn.com/podcast",237,NA,"not explicit","Fri, 01 Jan 2016 06:00:00 +0000","Capricorn"
"103","https://bobheilig.libsyn.com/rss","Your Virtual Upline Podcast","https://ssl-static.libsyn.com/p/assets/a/3/e/a/a3ea7ada9afa8613/YourVirtualUpline_3000X3000.png","Welcome to the Your Virtual Upline podcast hosted by Bob Heilig.  This weekly podcast will give you the mindset, strategies, and skills you need to build the network marketing business and life of your dreams.  

Each week Bob takes a deep dive into topics like leadership, social media, prospecting, recruiting, and so much more!  Bob is the founder of ‘The Legacy Leader Movement’, a totally new approach to building a network marketing business.  The core values that guide his work, and the messages on this podcast are - faith, love, service, and growth.  

 Join us each week and discover how to tap into the power of this purpose-driven approach to building your business!","http://bobheilig.libsyn.com/podcast",348,NA,"not explicit","Thu, 01 Oct 2015 17:41:02 +0000","Libra"
"104","https://lordsandheroes.libsyn.com/rss","Lords & Heroes","https://ssl-static.libsyn.com/p/assets/f/c/6/2/fc62201b40e05c46/37600695_10156649264039443_8205803312730079232_n.png","A gamer’s journey into the Mortal Realms and the detours that happen along the way.","http://lordsandheroes.com",29,NA,"explicit","Sat, 21 Jul 2018 22:00:00 +0000","Cancer"
"105","https://hungry.libsyn.com/rss","Hungry","https://ssl-static.libsyn.com/p/assets/e/8/4/0/e840bb82b108b96e/Hungry_logo_white_libsyn.jpg","A podcast about food, the stories behind it, and the people who make it.","http://www.hungryradio.org",23,NA,"not explicit","Thu, 02 Feb 2017 18:02:54 +0000","Aquarius"
"106","https://fandible.com/feed/","Fandible Actual Play Podcast","https://fandible.com/wp-content/uploads/2021/12/fandible_Itunes.jpg","An RPG actual play podcast, with geek and pop culture commentary","https://fandible.com/",600,NA,"explicit","Fri, 26 May 2017 12:57:04 +0000","Gemini"
"107","https://feeds.megaphone.fm/WPCM1637264939","Lunker Dogs Reel Guy show","https://megaphone.imgix.net/podcasts/a83252cc-06f0-11ea-b633-6b9c976d80da/image/WOC-ReelGuy-01.png?ixlib=rails-4.3.1&max-w=3000&max-h=3000&fit=crop&auto=format,compress","Podcast by REEL Guys For REEL Guys. Tune in every week for topics that coverconcerns of coastal communities.","https://lunkerdogs.libsyn.com/website",222,45,"explicit","Tue, 05 Mar 2019 03:36:26 -0000","Pisces"
"108","https://plantedinmiami.libsyn.com/rss","Planted in Miami","https://ssl-static.libsyn.com/p/assets/3/5/8/3/3583e70debf5d08c/pim-1.jpg","A podcast about conscious living in the Magic City.  Every other week, hosts Alex and Jeanette, interview inspiring locals pushing the city forward through their actions.  

You'll hear from entrepreneurs, activists, community leaders, athletes, chefs and more who are working hard at changing the way people view Miami.

Get behind the scenes photos, show notes, etc. at www.plantedinmiami.com. 

Connect with us:  Facebook, Twitter, and Instagram @plantedinmiami.","http://www.plantedinmiami.com",85,NA,"not explicit","Fri, 01 May 2015 03:39:49 +0000","Taurus"
"109","https://anchor.fm/s/52595068/podcast/rss","Headed Someplace","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/13715850/16477ba15a4befc3.png","Headed Someplace is a bi-weekly podcast where strong, inspiring, enduring women share their stories with us.","https://podcasters.spotify.com/pod/show/kara-zimmerman",23,NA,"not explicit","Fri, 15 Sep 2017 04:22:16 GMT","Virgo"
"110","https://navneuro.libsyn.com/rss","Navigating Neuropsychology","https://ssl-static.libsyn.com/p/assets/1/f/6/4/1f64fef9fca24abf/NavNeuro_Logo_for_iTunes.png","Join John and Ryan as they explore the field of neuropsychology through the presentation of cutting edge scientific findings, discussion of important topic areas, and interviews with experts in a variety of relevant fields. The three main objectives of the podcast are to 
1) Provide interesting, relevant, and easily-accessible information for students and professionals in neuropsychology, as well as anyone who is interested in brain-behavior relationships.
2) Begin working towards unification on important areas of debate within neuropsychology, while also encouraging the expression of diverse, creative ideas and opinions. 
3) Act as an outlet for innovative ideas and breaking news in the field, to allow listeners to stay abreast of current scientific and professional developments in neuropsychology. 

Check out www.NavNeuro.com for more information about the show.","https://www.NavNeuro.com",116,NA,"not explicit","Thu, 09 Aug 2018 01:24:07 +0000","Leo"
"111","https://stlouisrealtorpodcast.podomatic.com/rss2.xml","St Louis Realtor Podcast","https://assets.podomatic.net/ts/d7/ce/0e/stlouisrealtorpodcast/0x0_15174262.jpg","The St. Louis REALTOR Podcast has switched to Anchor.FM for podcast hosting. If you are seeing this feed in your podcast directory, email stlouisrealtorpodcast@gmail.com and we will fix it.

CURRENT RSS - anchor.fm/s/13548838/podcast/rss  (paste into your podcast directory)
Blog - hermannlondon.com/podcasts/
Facebook - facebook.com/HermannLondon/","https://www.podomatic.com/podcasts/stlouisrealtorpodcast",19,51,"explicit","Tue, 18 Aug 2015 17:56:03 +0000","Leo"
"112","https://voicesofyourvillage.libsyn.com/rss","Voices of Your Village","https://ssl-static.libsyn.com/p/assets/4/0/3/f/403f56b668d2a210/VOYV_Logo_1400x1400_FINAL.jpg","Let's get real, this whole raising tiny humans thing is wild.  That is why I created a place where parents, caregivers, teachers, and experts come together to create the modern parenting village.  We can support one another on this crazy journey so it doesn't have to be this hard.","https://voicesofyourvillage.com",226,NA,"not explicit","Thu, 22 Feb 2018 01:09:51 +0000","Pisces"
"113","https://feed.podbean.com/forhire/feed.xml","For Hire","https://deow9bq0xqvbj.cloudfront.net/image-logo/4451150/Hire_rebecca_logo_iTunes.png","A podcast about freelancers who are making it work.","https://www.forhirepodcast.com/",13,NA,"not explicit","Wed, 13 Feb 2019 22:12:21 -0500","Aquarius"
"114","https://largemargesentus.libsyn.com/rss","Large Marge Sent Us","https://ssl-static.libsyn.com/p/assets/d/4/2/9/d4290f6189fa5b22/Resized-XFSUZ.jpg","Here on the Large Marge Sent Us podcast, Sweety and Sweetie are our names and nostalgia is our game! Once a week (or more if you're lucky!) we watch movies from the 80s and 90s that shaped our childhoods and then have a sisterly chat about them. We usually sing songs and there's about a 100% chance we'll crack up with bouts of laughter.  We hope you will too! So come join us and step back into a time when life was good and the movies were even better  

Logo created lovingly by Frankie Donlon.","http://largemargesentus.libsyn.com/podcast",316,NA,"explicit","Fri, 05 Aug 2016 22:43:18 +0000","Leo"
"115","https://feed.podbean.com/snarftalk/feed.xml","Snarf Talk","https://deow9bq0xqvbj.cloudfront.net/image-logo/6030558/snarftalklogo.jpeg","Comics, Movies, Television, Pop Culture and MORE!","https://snarftalk.podbean.com",164,NA,"explicit","Wed, 14 Nov 2018 21:00:00 -0600","Scorpio"
"116","https://unwonk.libsyn.com/rss","Unwonk","https://ssl-static.libsyn.com/p/assets/6/8/9/d/689d70ed8a0554de/podcast---blue-background-10.16.png","From Deadspin.com's ""Ask a Lawyer columnist: Responding to legal questions, personally. People have said the show is ""funny,"" ""makes law fun,"" and ""spends an uncomfortable amount of time talking about dark childhood memories."" We like questions - please visit unwonk.com to submit yours.","http://unwonk.com",22,NA,"explicit","Tue, 07 Apr 2015 03:37:58 +0000","Aries"
"117","https://feeds.acast.com/public/shows/f6a980f6-3f5c-482b-9da0-1b92892998da","Talk Art","https://assets.pippa.io/shows/61ba03271a8cbec6a93cf0b9/show-cover.jpg","Actor Russell Tovey and gallerist Robert Diament host Talk Art, a podcast dedicated to the world of art featuring exclusive interviews with leading artists, curators &amp; gallerists, and even occasionally their talented friends from other industries like acting, music and journalism. Listen in to explore the magic of art and why it connects us all in such fantastic ways.&nbsp;Follow the official Instagram @TalkArt for images of artworks discussed in each episode and to follow Russell and Robert's latest art adventures.<br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","https://www.instagram.com/talkart/",229,NA,"not explicit","Fri, 19 Oct 2018 12:00:00 GMT","Libra"
"118","https://anchor.fm/s/6ccc9108/podcast/rss","Shut Up & Sit Down","https://d3t3ozftmdmh3i.cloudfront.net/production/podcast_uploaded_nologo/18153458/18153458-1653305040691-eb35074916722.jpg","The world's best board game review show.","https://podcasters.spotify.com/pod/show/susd",232,NA,"not explicit","Tue, 26 Mar 2013 17:00:00 GMT","Aries"
"119","https://feeds.feedburner.com/WhatchaSwatchinPodcast","Whatcha Swatchin Podcast","NO IMAGE","A video podcast about knitting, yarn, and buying more yarn. And now even some spinning!","http://whatchaswatchin.blogspot.com/",25,NA,"not explicit","Tue, 5 Nov 2013 19:55:00 -0500","Scorpio"
"120","https://feeds.buzzsprout.com/219368.rss","Mind Over Macros","https://storage.buzzsprout.com/variants/tkds3q7vz1b0wn4rh0m9ztjckay0/60854458c4d1acdf4e1c2f79c4137142d85d78e379bdafbd69bd34c85f5819ad.jpg","A perfect blend of science and practical application in the fitness and nutrition world. Host Mike Millner discusses ways to improve your health, your relationship with yourself, and how to accomplish your fitness goals... focusing on the most important factor: mindset.","http://www.peakoptimizationperformance.com",389,40,"explicit","Tue, 22 Jan 2019 00:00:00 -0500","Aquarius"
"121","https://feed.pippa.io/public/shows/5ac6b99fef7a4c2376786e2a","Off the Seton Path","https://assets.pippa.io/shows/5ac6b99fef7a4c2376786e2a/1524506349949-5d5c4832f630725a34ea481599f974cd.jpeg","Off The Seton Path is a podcast about the search for bars, music, and experiences that are off of the trail well traveled.&nbsp;<br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","http://www.danpatrick.com",32,NA,"not explicit","Fri, 06 Apr 2018 03:04:06 GMT","Aries"
"122","https://marriageonthego.libsyn.com/rss","Marriage on the Go","https://ssl-static.libsyn.com/p/assets/f/6/8/0/f6803a85599f9d3288c4a68c3ddbc4f2/2022_Marriage_Libsyn_Image_Upload_1400x1400.jpg","Join Matthew and Sabrina Schlesinger as they talk about how to be married, stay married, and enjoy being married. They cover tough topics while offering real hope, real strategy and real solutions so your marriage doesn’t just survive, but it thrives!

For more resources, follow @sabrinaschlesinger","http://marriageonthego.libsyn.com/website",100,NA,"not explicit","Mon, 01 Oct 2018 07:00:00 +0000","Libra"
"123","https://feeds.megaphone.fm/tabletopescapades","Tabletop Escapades","https://megaphone.imgix.net/podcasts/423a6310-2957-11ed-976c-7fc546f29ffa/image/avatars-000218132283-zt8kga-original.jpg?ixlib=rails-4.2.0&max-w=3000&max-h=3000&fit=crop&auto=format,compress","Podcast by Easy Allies","https://easyallies.com",149,62,"explicit","Fri, 15 Apr 2016 21:49:48 -0000","Aries"
"124","https://feeds.blubrry.com/feeds/team_building.xml","Team Building Podcast","https://assets.blubrry.com/coverart/orig/372905-383350.jpg","Real estate entrepreneur, Jeff Cohn, conducts in-depth video interviews with team leaders, broker/owners and thought leaders around North America. 

If you're currently running a real estate team and plan to scale your business and grow your revenue, the Team Building Podcast arms you with proven systems and strategies to create your own custom blueprint for growth.

With over 100,000 downloads a year, the Team Building Podcast examines how to pivot and thrive in an ever-changing real estate landscape. Jeff dives deep into creating a hybrid tech-powered office, lead generation and conversion, accountability, leveraged roles, and the creation of ancillary businesses to create long term wealth.","http://eliterealestatesystems.com",286,NA,"explicit","Wed, 08 Jul 2015 10:04:47 -0400","Cancer"
"125","https://feeds.buzzsprout.com/1625728.rss","Top One Percenter Show","https://storage.buzzsprout.com/variants/ldhu31ygwk5deej5l2eeb8oqpk38/6861a7550229613e3387373f20ad829ba4bc5767dd8eb92e70a0abe304d4e657.jpeg","A weekly show where our hosts Paul Salamanca and Thomas Boccard interview top sales professionals, athletes and entrepreneurs on what it means to have a Top One Percenter mentality.","https://www.buzzsprout.com/1625728",25,44,"explicit","Tue, 19 Jan 2021 02:00:00 -0500","Capricorn"
"126","https://feeds.captivate.fm/breakthrough-success/","Breakthrough Success","https://artwork.captivate.fm/50b6c9b0-98cb-495e-be50-f71fab2c7b6c/breakthrough-success-2-a1.jpg","Breakthrough Success is the podcast for business owners and freelancers who are looking for content marketing tips to increase revenue. Business freelance writer Marc Guberti interviews guest experts on the show and releases solo episodes every week. You'll probably enjoy the show if you're looking for the answers to questions like these:

What is the best content marketing strategy?
How do I get freelance writing clients?
How can I get more blog traffic, YouTube views, or podcast downloads?
Which social media marketing tips actually work?
How do I make money from my content?

Ready to grow your business? Subscribe to Breakthrough Success to receive weekly insights on how to monetize your content brand.","http://marcguberti.com/breakthrough-success-archives/",200,NA,"not explicit","Mon, 27 Jul 2020 13:00:00 -0400","Leo"
"127","http://www.thinkhardpodcast.com/episodes?format=RSS","Think Hard","NO IMAGE","Philosophy is sometimes seen as impractical and impenetrable, but on Think Hard, two trained philosophers have accessible and lively conversations about contemporary culture, politics, and society. Each episode, we weave together topics as current as the Black Lives Matter movement, the status of feminism, or the crafter “Etsy economy” with those as timeless as meaning, value, identity, truth, and knowledge","http://www.thinkhardpodcast.com/episodes/",66,NA,"not explicit","Wed, 05 Apr 2017 18:17:16 +0000","Aries"
"128","https://feeds.soundcloud.com/users/soundcloud:users:397338450/sounds.rss","Let's Get Unraveled","https://i1.sndcdn.com/avatars-l9hv8q3k34Z0LLOm-db2gXQ-original.jpg","Humans first. Photographers second.  Let's talk about life.  Let's get you all UNRAVELED.","https://theunraveledacademy.com",46,NA,"explicit","Thu, 31 May 2018 06:06:38 +0000","Gemini"
"129","https://feeds.megaphone.fm/EMWO1717214128","East Meets West Hunt","https://megaphone.imgix.net/podcasts/309289da-8461-11ec-9d46-e37c978e9b86/image/Podcast_Cover_4_1.png?ixlib=rails-4.3.1&max-w=3000&max-h=3000&fit=crop&auto=format,compress","The East Meets West Hunt Podcast is your resource for all things adventure hunting. This podcast is for the hunter that loves planning and preparing for the hunt, just as much as the hunt. Whether it's deer hunting for big woods mountain bucks, chasing elk in the Rocky Mountains, and anything in between, we will talk to successful hunters from all over to provide the EMW community with useful knowledge and motivation to continue to live their life through a series of adventures.","https://www.eastmeetswesthunt.com",294,73,"explicit","Fri, 29 Jun 2018 03:04:46 -0000","Cancer"
"130","https://anchor.fm/s/82f49c0/podcast/rss","New York's Got Talent","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/1273168/bcabeedbd5ca8faa.jpeg","New York's Got Talent is a podcast hosted by New York Nico (@newyorknico) that highlights the unique individuals that make the city of New York a whole lot less boring.","https://podcasters.spotify.com/pod/show/newyorksgottalent",20,NA,"not explicit","Sun, 05 Aug 2018 21:50:46 GMT","Leo"
"131","https://feeds.soundcloud.com/users/soundcloud:users:599889525/sounds.rss","FACTORY STOCK PODCAST","https://i1.sndcdn.com/avatars-2zWGGXwcnMTz0eUJ-ZpH2QQ-original.jpg","Factory Stock Podcast is a detailed look at NHRA Drag Racing's Factory Stock Showdown. Go behind the scenes with the people who race these amazing 7 second cars. Hosted by Joe Castello","https://wforadio.com/",23,NA,"not explicit","Thu, 07 Mar 2019 19:45:58 +0000","Pisces"
"132","https://gametimemovement.libsyn.com/rss","GAMETIME (Video) with Andy Zitzmann","https://ssl-static.libsyn.com/p/assets/5/d/7/0/5d705ad26f3f6076/Gamtime_cover_video_final.png","GAMETIME with Andy Zitzmann is a daily 3 to 5 minute video and/or audio podcast of motivation, inspiration and empowering information designed to help you wake up, have a little pick me up, and get fired up, so you can set up your game in life and business every single day! Andy has a love for life with unbridled enthusiasm, passion and positive energy. Each day, he brings to life powerful quotes, moving stories, and thought provoking questions that will help you live with more consciousness, intention, clarity, purpose, passion and meaning. Andy shares his experiences with how-to tips, tools, skills and strategies that you can implement to improve your life and business. If you’re ready to be inspired every day, check it out… it’s Time, it’s YOUR Time, it’s GAMETIME!","http://gametimemovement.com",100,NA,"not explicit","Mon, 03 Nov 2014 06:07:00 +0000","Scorpio"
"133","https://heyamarillo.libsyn.com/rss","Hey Amarillo","https://ssl-static.libsyn.com/p/assets/f/e/4/6/fe46ae30de55a2df/hey-amarillo-podcast-logo.jpg","Hey Amarillo is a weekly, one-on-one interview podcast hosted by Jason Boyett, and featuring the people and stories of Amarillo, Texas.","http://heyamarillo.com",296,NA,"not explicit","Fri, 29 Sep 2017 20:28:55 +0000","Libra"
"134","https://wealorwoe.podbean.com/feed.xml","Weal or Woe","https://deow9bq0xqvbj.cloudfront.net/image-logo/3184772/WealOrWoeKnockout.png","The 1st Pathfinder 2E home-brewed, actual play podcast. We play around our DM's dining room table.","https://wealorwoe.podbean.com",157,NA,"explicit","Mon, 06 Aug 2018 22:02:58 -0700","Leo"
"135","https://feeds.simplecast.com/Qc_8zEor","Getting Real With Zing & Jenn","https://cdn.simplecast.com/images/05fb67ef-c9a5-47dc-ac8f-7d9d312e9550/743384bf-c0d8-4482-8456-da90e7f1f8ca/3000x3000/1549509950-artwork.jpg?aid=rss_feed","Zing and Jenn keep it raunchy and raw discussing the real deal on social topics, celebrities, politics, gossip, romance, latest trends, and whatever craziness happens in their lives that you can relate too! We keeps it real, REAL!","https://gettingrealwithzingandjenn.simplecast.com",40,NA,"explicit","Wed, 8 Mar 2017 19:26:13 +0000","Pisces"
"136","http://feeds.duckfeed.tv/monsterinmypodcast","Monster in My Podcast","NO IMAGE","A podcast by Kole Ross and Gary Butterfield taking a monster-by-monster look at all of the goofy, inspired, and sometimes dull creature designs in the 2nd Edition Monstrous Manual of Dungeons and Dragons. Join us every Monday, Wednesday, and Friday for short episodes about your favorite beasties.
","https://www.monsterinmypodcast.com",668,NA,"not explicit","Mon, 02 May 2016 09:00:00 -0400","Taurus"
"137","https://feeds.buzzsprout.com/2075348.rss","Ice Cream Social","https://storage.buzzsprout.com/variants/wg69cyvv9wknj6u5pu5tn2typt35/60854458c4d1acdf4e1c2f79c4137142d85d78e379bdafbd69bd34c85f5819ad.jpg","Ice Cream Social is a podcast hosted by Mondo and JaRon. After a 4 year hiatus we're back to cover all things sports and music.","https://www.buzzsprout.com/2075348",16,63,"explicit","Sun, 30 Oct 2022 11:00:00 -0400","Scorpio"
"138","https://thebiblerecap.podbean.com/feed.xml","The Bible Recap","https://deow9bq0xqvbj.cloudfront.net/image-logo/3736165/White_on_blue_2__nsg9yj.jpg","The Bible Recap","https://thebiblerecap.podbean.com",999,NA,"not explicit","Fri, 18 Sep 2020 00:20:00 -0600","Virgo"
