"","xml_link","title","image_href","description","show_link","number_episodes","avg_duration_min","explicit","birthday","zodiac"
"261","https://rss.art19.com/the-cmo-podcast","The CMO Podcast","https://content.production.cdn.art19.com/images/a9/d8/e5/c8/a9d8e5c8-f183-45d2-a42a-218b05129286/22f3c2deccd301805c80e49662ee8a414af7cc33c9684ba0e54a455b9ea6ca4be14fd463dda32f96c6bc0de362749603ba8e759af35e8b1a94975924d3c96c7c.jpeg","<p>Jim Stengel, former&nbsp;CMO&nbsp;of the largest marketer in the world (Procter &amp; Gamble), and now small company entrepreneur sits down for intimate conversations with the most dynamic CMOs from all over the industry.&nbsp;This is not your typical marketing&nbsp;podcast, this is a unique look at the thought process and motivation of the&nbsp;CMO. Jim, who put purpose on the map gets in depth with each guest to reveal more about this pivotal role every brand seeks to fill. Through personal and revealing discussions Jim and his guests paint a picture of this demanding position that very few understand, yet affects the entire consumer experience.</p>","https://podcasts.gallerymediagroup.com/",254,NA,"not explicit","Mon, 22 Apr 2019 20:31:07 -0000","Taurus"
"262","https://feeds.acast.com/public/shows/8cf4cec7-5a0f-49c5-8ec9-36941b5c6b6e","Danny In The Valley","https://assets.pippa.io/shows/61ba0b311a8cbef1d93cf121/show-cover.jpg","After more than a decade in London, Danny Fortson returns to Silicon Valley to meet the techies trying to change the world - and make loads of money while doing it.<br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","https://www.thetimes.co.uk/podcasts/danny-in-the-valley",294,NA,"not explicit","Fri, 12 May 2017 14:45:00 GMT","Taurus"
"263","https://feeds.castos.com/gwkxz","Hallelujah Monkeyz: A Gorillaz Fancast","https://episodes.castos.com/60d56589211e27-42265078/4lgRvhfymHoPHAWl3dxYVcQLZiHPysgRenT3GCh3.jpg","""The #1 Gorillaz podcast in the world"" - Damon Albarn","http://hallelujahmonkeyz.com",74,NA,"explicit","Mon, 27 Mar 2017 00:57:14 +0000","Aries"
"264","https://feeds.soundcloud.com/users/soundcloud:users:46979011/sounds.rss","Renegade Detroit Investors Podcast","https://i1.sndcdn.com/avatars-000611371869-ycyo0j-original.jpg","Podcast by Jeremy Burgess","http://renegadedetroit.com",200,NA,"explicit","Sat, 15 Aug 2015 00:22:44 +0000","Leo"
"265","https://feeds.soundcloud.com/users/soundcloud:users:192707616/sounds.rss","Investing In The U.S.","https://i1.sndcdn.com/avatars-000638540952-n08jnx-original.jpg","A podcast for investors and entrepreneurs looking to break into the U.S. market! Join Reed Goossens as he explores the world of US investments: real estate, businesses, and start-ups. Reed interviews industry leaders, and successful entrepreneurs, about how to grow your wealth and create financial freedom by investing in the U.S... With just a little bit of an Aussie twist!

Reed is an Australian making a go of it in the US. He moved to the US back in 2012. He went from buying small duplexes for $45,000, to raising money from investors to buy large multi family apartment communities across the US. To date Reed has been involved in the acquisition of over $450mm worth of multi family real estate. He certainly lives up to the ‘never say die’ Aussie attitude when it comes to being a successful entrepreneur. So click play and find out why this show is one of the top rated investing shows on iTunes.","http://www.reedgoossens.com/",353,NA,"not explicit","Sun, 13 Dec 2015 01:33:04 +0000","Sagittarius"
"266","https://feeds.soundcloud.com/users/soundcloud:users:111244506/sounds.rss","Whiff Punish Gamescast","https://i1.sndcdn.com/avatars-000604485756-va7rxt-original.jpg","Chatting about video games with friends.

Follow us on Twitter:
@WhiffPunishGame
@_nickhead_
@averageADJ


The podcast formerly known as 2v1.

Contact us! whiffpunishgame@gmail.com","https://podcasts.apple.com/us/podcast/whiff-punish-gamescast/id930327961",244,NA,"explicit","Sun, 21 Sep 2014 00:00:00 +0000","Virgo"
"267","https://feed.podbean.com/gnarcouch/feed.xml","The Gnar Couch Podcast","https://deow9bq0xqvbj.cloudfront.net/image-logo/9770253/GnarCouchJPG.jpg","Radio without rules.

Official podcast of Gnar Couch. 
www.gnarcouch.com
@gnarcouch

A bunch of random shit that pops in our heads, a little bit of mountain bike chat (sometimes), not your average interviews, and incoherent analysis of all things.

If laughing isn’t your thing, we aren’t for you.","https://gnarcouch.podbean.com",100,NA,"explicit","Fri, 23 Jul 2021 19:10:31 -0600","Leo"
"268","https://feeds.simplecast.com/E9ntwWaK","Unspookable","https://image.simplecastcdn.com/images/6c83b633-6908-43f0-bc03-2c666e9dd2f2/a5fa4539-668f-467c-8864-e8b88afe0aa0/3000x3000/1539699612artwork.jpg?aid=rss_feed","Unspookable is a family friendly look at the histories and mysteries behind your favorite scary stories, myths and urban legends. Each week host Elise Parisian digs into the history, brain science, and power dynamics behind such topics as Bloody Mary, Charlie Charlie, and Ouija Boards to find the stories behind the scares. (Recommended for ages 8+) 

Unspookable has been called one of the ""Best podcasts for kids of all ages"" by Time Out New York, one of the “7 Podcasts Big Kids Will Love” by The New York Times, one of the ""5 Spooky Podcasts to Check Out Right Now"" by Vulture, one of the ""10 Best Podcasts for Children"" by the Irish Examiner, appeared multiple times across Canada on CBC Radio's Podcast Playlist, on NPR station WHYY's Kid's Listening Hour, has been featured by Apple Podcasts, Common Sense Media, The AV Club, Fast Company, The Week Junior, Podcast Magazine, and more.","https://unspookable.simplecast.com",49,NA,"not explicit","Tue, 9 Oct 2018 20:43:00 +0000","Libra"
"269","https://mamasinspirit.libsyn.com/rss","Mamas in Spirit","https://ssl-static.libsyn.com/p/assets/2/7/a/0/27a0c229cdd4cbfb5f2e77a3093c12a1/Mamas_in_Spirit_Lindy_Wynne_Logo_2022.png","A mini-retreat in a podcast for Catholic women. Set apart time from the busyness of your daily life to engage in prayer, hear witness and open your heart to the transformative love of God. Host Lindy Wynne guides guests as they share how God has converted their hearts and changed their lives through trial. Join this beautiful community of faith and know you are never alone. Learn more at mamasinspirit.com.","https://www.mamasinspirit.com/",202,NA,"not explicit","Tue, 08 Jan 2019 02:51:26 +0000","Capricorn"
"270","https://feeds.simplecast.com/zSOslF_9","Ten Laws with East Forest","https://image.simplecastcdn.com/images/ec4d4bad-66dd-4179-bc3b-dec8f309cdb8/727aff11-85eb-48b0-843b-f805912bc41a/3000x3000/1524774091artwork.jpg?aid=rss_feed","The Ten Laws w/East Forest podcast dives into conversation with creatives, thought leaders, musicians, researchers, dreamers and more (sometimes all of the above) as well as occasion free guided meditations plus rare East Forest musical offerings.
Learn more at, eastforest.org.","http://eastforest.org/podcast",256,NA,"explicit","Thu, 26 Apr 2018 20:21:00 +0000","Taurus"
"271","http://podcast.sarahs-laughter.com/rss","Sarah's Laughter Infertility Podcast","https://ssl-static.libsyn.com/p/assets/8/4/1/b/841b3751c8a76a2f/2016_Sarahs_Laughter_INFERTILITY_PODCAST_ARTWORK_2400px.png","Christian Infertility support and encouragement from Sarah's Laughter. We interview people that ""get"" infertility, including those who walk through it and those who walk alongside them.","http://podcast.sarahs-laughter.com",184,NA,"not explicit","Sun, 20 Mar 2016 02:40:55 +0000","Aries"
"272","https://vancepitman.podbean.com/feed.xml","Vance Pitman Leadership Podcast","https://deow9bq0xqvbj.cloudfront.net/image-logo/2087962/Podcast_Image_2020.jpg","A conversation all about joining in God’s activity wherever you are.","http://www.hopechurchonline.com/podcast/",53,NA,"not explicit","Mon, 01 Jan 2018 08:00:00 -0400","Capricorn"
"273","https://feeds.feedburner.com/SaintOfTheDayPodcast","Saint of the Day","https://images.ancientfaithradio.com/150/SaintOfTheDay.jpg","Subscribe to hear the story of one of the venerable Saints commemorated each day in the Orthodox Church.","https://www.ancientfaith.com/podcasts/saintoftheday",365,NA,"not explicit","Wed, 06 Apr 2022 05:19:00 +0000","Aries"
"274","http://www.blogtalkradio.com/mikesafo/podcast","Mike Safo","https://dasg7xwmldix6.cloudfront.net/hostpics/bfcf1d90-5d15-44e7-ba8d-09141ae5b4a5_img_7913.jpg","Just a regular New York City guy who gets to interview some pretty amazing people... A conversation/hangout podcast with friends, athletes, authors, celebrities, fighters, and the world's most fascinating people

""the greatest podcast ever"" - My Mom","https://www.blogtalkradio.com/mikesafo",289,NA,"not explicit","Mon, 12 Dec 2011 00:30:00 GMT","Sagittarius"
"275","https://anchor.fm/s/1255c640/podcast/rss","Inspired","https://d3t3ozftmdmh3i.cloudfront.net/production/podcast_uploaded_nologo/2976112/2976112-1578450980200-4fab3d6f03aa.jpg","Inspired Podcast with Anita Helle and Monica Black<br />Find us on: <a href=""http://bit.ly/2PJAhwE"" rel=""ugc noopener noreferrer"" target=""_blank"">Anchor</a> | <a href=""https://spoti.fi/2TFesz9"" rel=""ugc noopener noreferrer"" target=""_blank"">Spotify</a> | <a href=""https://apple.co/2TomT2U"" rel=""ugc noopener noreferrer"" target=""_blank"">Apple iTunes</a> | <a href=""http://bit.ly/32MRGK4"" rel=""ugc noopener noreferrer"" target=""_blank"">Google Podcasts</a> | <a href=""http://bit.ly/32MQaHU"" rel=""ugc noopener noreferrer"" target=""_blank"">Breaker</a> | <a href=""http://bit.ly/3ctnisx"" rel=""ugc noopener noreferrer"" target=""_blank"">Pocket Casts</a> | <a href=""http://bit.ly/2PJB0Oo"" rel=""ugc noopener noreferrer"" target=""_blank"">RadioPublic</a> | <a href=""http://bit.ly/3anwcWw"" rel=""ugc noopener noreferrer"" target=""_blank"">RRS Feed</a><br /><br />Recored &amp; Produced by Wayne Helle of <a href=""http://bit.ly/3anwpZO"" rel=""ugc noopener noreferrer"" target=""_blank"">New Wave Designs</a>","https://podcasters.spotify.com/pod/show/inspired-podcast",12,NA,"not explicit","Wed, 08 Jan 2020 02:45:40 GMT","Capricorn"
"276","https://joshcoatspushcoach.libsyn.com/rss","Your PUSH Coach","https://ssl-static.libsyn.com/p/assets/6/e/3/3/6e33cdbc734a54735f2e77a3093c12a1/JoshCoats_0316.jpg","Josh is a Wall Street Journal #1 Best Selling author and founder of Push Coach Certification School for life coaches.
He has trained over 40k entrepreneurs in his online trainings that specialize in creating and scaling online offers.

Josh combines his life coaching background with his passion for sales and marketing to make business strategy easy for his clients and listeners.

Josh will PUSH you to move past the limits and fears in your life and create intentional plans to grow your business, leadership, and life!","http://www.joshcoats.com/podcast",100,NA,"not explicit","Sun, 13 Sep 2020 11:00:00 +0000","Virgo"
"277","https://leanthefuckout.libsyn.com/rss","Lean the F*ck Out | Fempreneurs | Women Entrepreneurs | Female Business Owners","https://ssl-static.libsyn.com/p/assets/9/9/d/c/99dc7ddd872c1611/LTFO_S4_Profile4.jpg","A podcast for fempreneurs / women entrepreneurs / women business owners who are creating their own way of living, working and making cool sh*t happen. Hosted by women entrepreneurs Gretchen DeVault and Tera Wozniak Qualls.","https://leanthef-ckout.com/",112,NA,"explicit","Wed, 16 Nov 2016 13:29:49 +0000","Scorpio"
"278","https://feeds.captivate.fm/podcastjunkies/","Podcast Junkies","https://artwork.captivate.fm/7e03b7c5-dd66-4bab-8064-7e8795b88206/LGKKzQl1AC6DaupFGfzsTrb-.jpeg","Podcast Junkies was born out of a genuine interest in and curiosity for this growing league of podcast hosts. It's hosted by Harry Duran. It features wide-ranging, authentic and sometimes candid interviews with this family of voices behind the microphone. The shows themselves cover a variety of topics such as Business, Finance Entrepreneurism, History, Comedy, Storytelling and more. Podcast Junkies explores the motivations behind the podcast's inception and allows the listener to connect on a more personal level with some of their favorite hosts.

This podcast uses the following third-party services for analysis: 

Chartable - https://chartable.com/privacy","https://www.podcastjunkies.com/",315,NA,"not explicit","Wed, 09 Apr 2014 22:44:24 -0500","Aries"
"279","https://feeds.simplecast.com/06qLzf23","Force of Law","https://cdn.simplecast.com/images/026e4f5f-041d-4676-ad44-e730d3891655/05ee3974-292d-4e92-a47d-f249e54e5dd7/3000x3000/Thumbnail_PNG3000px.jpg?aid=rss_feed","After police killed an unarmed black man in his grandparents' backyard, activists set out to change California law, hoping to make it easier to prosecute police who kill. That's sparked a heated debate in the state Capitol between families who have lost loved ones to police, and law enforcement officers who face split-second decisions while performing a dangerous job. Reporter Laurel Rosenhall explores California's attempt to curb police shootings as politicians consider the nation's toughest statewide standard for justifying deadly force. Questions? Call us at 916-209-0249 or email forceoflaw@calmatters.org.","https://split.simplecast.com",9,NA,"not explicit","Tue, 19 Mar 2019 06:11:56 +0000","Pisces"
"280","https://feeds.simplecast.com/wZpv0WKy","Thirty Minutes with The Perrys","https://image.simplecastcdn.com/images/0a25515f-16c1-4b47-9d68-6f36ab079eb1/8cf592c4-6283-4278-97ab-588ea94a7734/3000x3000/thirty-minutes.jpg?aid=rss_feed","30 Minutes with The Perrys is a podcast with a whole lot of truth given in a short amount of time. Preston Perry and Jackie Hill Perry will bring their humor, honesty, and insight into conversations on everything from relationships, theology, politics, race, and parenting.","https://thirty-minutes-with-the-perrys.simplecast.com",54,NA,"not explicit","Tue, 2 Apr 2019 16:14:00 +0000","Aries"
"281","https://feeds.feedburner.com/RemodClayPodcast","Remodeling Clay Podcast","http://static.libsyn.com/p/assets/d/e/b/3/deb35efcae3c9a28/iTunes_Logo_Podcast.jpg","Done with a life of comparison? Sick of that garbage self help clogging the bookshelves and internet? Good! So are we!!! The Remodeling Clay Podcast is weekly dose of practical encouragement. No magic pills. No miracle elixir. Just real world talk and encouragement on your journey to the BEST VERSION OF YOU! Whether you're struggling with health, fitness, finance, relationships, or career - Clay and his guests will help you find the right balance in your life with a unique brand of humor and straight talk.","http://remodelingclay.com",220,NA,"not explicit","Wed, 29 Jan 2014 14:38:00 +0000","Aquarius"
"282","https://ketokamp.libsyn.com/rss","The Keto Kamp Podcast With Ben Azadi","https://ssl-static.libsyn.com/p/assets/3/f/f/f/3fff3c3a6be8dd97d959afa2a1bf1c87/Use_this_-_Design_For_Ben_Azadi_Podcast_-2.jpg","Ben Azadi, founder of Keto Kamp reveals everything you want to learn about intermittent fasting, the ketogenic diet, and cutting edge health tips and tricks so you can become the healthiest version of yourself. Discover how to cut through all the noise in the health and nutrition space so you can finally get the results you want, and keep them; whether its fat loss, more energy, better sleep, or focusing on general health and longevity. As a former obese man, Ben took his pain of being extremely unhealthy, and turned it into a purpose by transforming his health and now he is on a mission to educate 1 billion people. Ben brings you the thought leaders in the world of health, including Dr. Eric Berg, Ben Greenfield, Dr. Jason Fung, Dr. Will Cole, Mark Sisson, Dr. Ken Berry, Dr. Daniel Pompa, and many others. You'll discover everything you want to know about the keto diet, ketosis, paleo, fasting, intermittent fasting, block fasting, fasting mimicking diet, bulletproof fasting, dry fasting, water fasting,  and everything that works (and doesn't work) to help you understand what is best for your unique body.","http://www.benazadi.com",558,NA,"not explicit","Sat, 29 Jun 2019 17:58:17 +0000","Cancer"
"283","https://feeds.feedburner.com/TakeActionQA","Take Action Q&A","https://i1.sndcdn.com/avatars-000087906193-ylpufz-original.jpg","I’m Rye Taylor and my goal is to help you leverage your passion in 10 minutes or less. How will I do that? I am going to interview experts across a myriad of fields to get you the very best content and actionable steps around. Most of us are busy people who need some bite size steps to make a difference in this world. That is why this show exists. You’ll have a chance to take action and leverage you passion once a week with actionable steps that you can apply immediately to your life and business.

So ready for this adventure?  Then you’re in the right place.  Each episode will start the same way. A brief introduction to the awesome expert for the day and then a question that they are passionate about answering from a listener like you! That's it. That is the show. You will get your questions answered by the best and brightest in a variety of creative, entrepreneurial, and communication fields.

","https://soundcloud.com/takeactionradio",14,NA,"not explicit","Tue, 05 Aug 2014 21:35:14 +0000","Leo"
"284","https://feed.podbean.com/theragcompanypodcast/feed.xml","The Rag Company Podcast","https://deow9bq0xqvbj.cloudfront.net/image-logo/6888623/36471a384a67661deb2c2e6da11c9cdd.jpg","The Rag Company Podcastis all about car care, car culture and the auto detailing industry!With theMAIN SHOW,(Every Tuesday)you'll get weekly updates from Dane, Levi, Anthony & Morgan of the TRC Media Team about things going on in the auto detailing sphere. New products, sales, events and just laughing about whatever hobbies or antics they get up to in their personal lives. TRC PodcastMAIN SHOWepisodes are also always available to view onThe Rag Company Podcast YouTube Channel(Older episodes are available on the main Rag Company YouTube Channel)WithQ&A THURSDAY,(Most Thursdays)Dane, Levi, Anthony & Morgan answer viewer's detailing questions as they come in LIVE on the TRC YouTube channel! Some are simple while others are strange, but wherever the answers lead you'll probably learn something!Q&A THURSDAYlivestreams are always available to view onThe Rag Company YouTube ChannelWithDETALKSCAST, you'll enjoy long form interviews & topic discussions with automotive detailing industry leaders...","https://theragcompanypodcast.podbean.com",100,NA,"explicit","Mon, 28 Feb 2022 12:51:06 -0700","Pisces"
"285","https://youhatemovies.podbean.com/feed.xml","You Hate Movies","https://deow9bq0xqvbj.cloudfront.net/image-logo/773279/yhm_itunes_cover.jpg","The podcast where casual movie goers, film lovers, and cinephiles argue about movies. Our full catalog of episodes is available to stream and download at youhatemovies.com.","http://www.youhatemovies.com",207,NA,"not explicit","Sun, 21 Sep 2014 10:00:00 +0000","Virgo"
"286","https://heyhumanpodcast.com/?feed=podcast","Hey Human Podcast","http://heyhumanpodcast.com/wp-content/uploads/powerpress/itunes.jpg","Hey Human. I’m Susan Ruth. I have interesting, enlightening, in-depth conversations with people from all walks. Sometimes I agree with them, sometimes their point of view couldn’t be further from mine. The world expands and contracts in experience and conversation. I find people fascinating… every human has a story.","https://heyhumanpodcast.com/?page_id=65",357,NA,"explicit","Wed, 13 Jul 2016 03:18:44 +0000","Cancer"
"287","http://www.beingadisciple.com/feed/podcast/","Minute in the Word","http://www.beingadisciple.com/wp-content/uploads/2018/04/Mediterranean.png","The journey from being a student to a disciple","http://www.beingadisciple.com/",22,NA,"explicit","Tue, 24 Apr 2018 01:00:34 +0000","Taurus"
"288","https://feeds.simplecast.com/4nc6tQ1F","Young Farmers Podcast","https://image.simplecastcdn.com/images/3827f3dc-c34d-46b8-8225-f5afc8be60a8/78835b79-295b-4ff4-af9f-4d833fb958f2/3000x3000/1534799021artwork.jpg?aid=rss_feed","The internet is flooded with food photos, recipes and diet advice, partisan news, and farmer-inspired fashion, but who is listening to the farmers themselves? Farmers grow your food and manage nearly half of all land on Earth. It's time to pay attention to the policies, programs, and events that are shaping the future of agriculture.

Our host, Lindsey Lusher Shute, co-founder of the National Young Farmers Coalition, provides a fresh, farmer-centric take on food and farm policy. We talk with policy makers, experts and advocates, and, of course, farmers, about the most critical issues facing farming in the U.S. and globally. 

Edited by Hannah Beal and recorded at Radio Kingston.","http://youngfarmers.org",60,NA,"not explicit","Tue, 26 Jun 2018 02:25:00 +0000","Cancer"
"289","https://finch-frog-pyhc.squarespace.com/episodes?format=rss","Carlie's Couch","NO IMAGE","Get comfortable with Carlie and Lex on the Couch as they explore a wide range of topics to help you live your best life - whatever that looks like for you! Visit www.carliescouch.com to watch, listen and learn more about Carlie &amp; Lex. You can also watch all episodes on the Carlie's Couch YouTube channel.","https://www.carliescouch.com/episodes/",100,NA,"explicit","Mon, 10 May 2021 07:00:00 +0000","Taurus"
"290","https://whatartistslistento.libsyn.com/rss","What Artists Listen To : An Art & Music Podcast","https://ssl-static.libsyn.com/p/assets/7/d/9/d/7d9dd5c384e5d45f/WALT_album_cover.jpg","What Artists Listen To : a podcast that explores the stories and soundtracks of artists' lives.","https://www.whatartistslistento.com/",49,NA,"explicit","Wed, 21 Mar 2018 05:36:08 +0000","Aries"
"291","https://media.zencast.fm/rainbow-brainskull-hour/rss","Rainbow Brainskull with Ramin Nazer","https://podcdn.zencast.fm/download/Podcast%2Fartworks%2F1668%2Flarge%2F328c58f0f1726122097e75379a5d2ff5fe7b7c88799fb09ea3fe62ab269a1192%2FLOGO_RainbowBrainskull_3000.jpg","Ramin Nazer talks to guests about creativity and death.
","https://rainbow-brainskull-hour.zencast.website",82,110,"explicit","Fri, 26 Jan 2018 07:47:00 +0000","Aquarius"
"292","https://feeds.castos.com/y2ng","We're Having a Good Time","https://episodes.castos.com/wearehavingagoodtime/images/DS-PODCAST-2.jpg","A podcast about drinking, drugs, and religion. Dusty Slay is a professional stand up comedian and this podcast is all about his life on the road, his journey as a man and as a comedian.  10 Episodes dedicated to How To Become a Comic, published 6/19/2019, Season 2 Episode 1-10

","https://dustyslay.com",184,NA,"not explicit","Wed, 18 Apr 2018 00:00:00 +0000","Aries"
"293","https://anchor.fm/s/318c9c28/podcast/rss","From My Heart To Yours","https://d3t3ozftmdmh3i.cloudfront.net/production/podcast_uploaded_nologo/8212986/8212986-1597612386817-56a335c1604a4.jpg","In this podcast you will find that fantasizing about the impossible is totally reasonable, striving for satisfaction is a must, and at the end of the day love and solid relationships are all that matter.","https://podcasters.spotify.com/pod/show/linda-vettrus-nichols",107,NA,"not explicit","Sun, 28 Mar 2021 05:00:00 GMT","Aries"
"294","https://passionlovepursuit.libsyn.com/rss","Passion Love Pursuit Podcast","https://ssl-static.libsyn.com/p/assets/1/6/9/3/16937e3a9834aa8488c4a68c3ddbc4f2/NEWpodcastart22Jpg.jpg","Welcome to Passion Love Pursuit Podcast

Hello world! I'm your host Erica Lippy. 

I'm excited to share this journey with all of you. If you're like me, you are driven, curious, and passionate. We all could use a little inspiration, motivation, and encouragement. 

This podcast was inspired by my constant desire to grow, learn, and evolve as a person and share valuable conversations with others seeking the same. 

The very meaning of this Podcast is to evoke positive change in our lives so that we can become the best version of our authentic self; we then can live our lives more passionately and purposefully.

I'll bring on inspiring guests, some who are professionals in their field, some who are titans of their industry, and others that speak from life experience... meaningful conversations that inspire us to be bold and build our inner landscape. 

This is a place to encourage us to BE and BECOME better daily.

Let's keep this pursuit in action!

Thank you for joining me on this journey, now lets get to it!

X,
Erica Lippy","https://ericalippy.com/the-podcast/",198,NA,"not explicit","Mon, 25 Mar 2019 20:20:54 +0000","Aries"
"295","https://r1dersonthenorm.libsyn.com/rss","Riders On The Norm","https://ssl-static.libsyn.com/p/assets/f/7/1/6/f7167967e2fbf7aa/riders_SHOW.jpg","A Podcast dedicated to Choppers, Rock n Roll and everything in between.","http://ridersonthenorm.libsyn.com/podcast",100,NA,"explicit","Mon, 15 Aug 2016 10:00:00 +0000","Leo"
"296","https://feeds.buzzsprout.com/253869.rss","Packed with Fun Podcast","https://storage.buzzsprout.com/variants/Q4W9TfHAtbWn7zYLwd2D53Cu/5cfec01b44f3e29fae1fb88ade93fc4aecd05b192fbfbc2c2f1daa412b7c1921?.jpg","Get Away Today presents - Packed with Fun - a weekly podcast where listeners can learn more about Disneyland events, insider tips and tricks, ticket deals and more!","http://getawaytoday.com",55,43,"not explicit","Mon, 04 Feb 2019 00:00:00 -0700","Aquarius"
"297","https://feed.pippa.io/public/shows/5c55fec8cec8b9301ede09fd","People Who Surf","https://assets.pippa.io/shows/5c55fec8cec8b9301ede09fd/1549166164315-82824f21e06f2f541c6d48db282a246c.jpeg","Former Surfer magazine editor Chris Mauro talks to a wide variety of wave riders shaping opinion both in the water and out. While surf history, culture and craft serve as the usual jumping off points, topics range wildly due to the diversity of surfing's global reach.<br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","https://peoplewhosurf.com/",8,NA,"not explicit","Wed, 06 Feb 2019 05:00:50 GMT","Aquarius"
"298","https://makewesterosgreatagain.podbean.com/feed.xml","Make Westeros Great Again: A Game of Thrones Podcast","https://deow9bq0xqvbj.cloudfront.net/image-logo/1086851/MWGANBAgoathamfont.jpg","The greatest Game of Thrones Podcast that ever was or will be. The podcast that will mount the world. We don't need to build a wall. We already have one.","https://makewesterosgreatagain.podbean.com",24,NA,"explicit","Sun, 10 Apr 2016 23:36:45 -0500","Aries"
"299","https://kinoknits.libsyn.com/rss","Kino Knits Podcast","https://ssl-static.libsyn.com/p/assets/b/0/b/6/b0b61ca9e2882233/Untitled_design-13.png","A podcast about knitting, indy designing, spinning, woolpiggery, and travel, produced in Kenya.","http://kinoknits.libsyn.com/podcast",100,NA,"not explicit","Thu, 31 Dec 2015 12:23:32 +0000","Capricorn"
"300","https://feeds.blubrry.com/feeds/heavyxmedical.xml","HEAVYxMEDICAL","https://assets.blubrry.com/coverart/orig/472828-289745.png","We are Timothy Faust and Kelly Jo. We really like health policy and heavy metal. Every other-week or so we'll discuss a current-ish event we think is interesting, and a health policy or health law paper we're into. We'll also discuss a metal album and attempt to say ""this kicks ass"" in as many words as possible for a few minutes.","https://feeds.blubrry.com/feeds/heavyxmedical.xml",6,NA,"explicit","Wed, 13 Sep 2017 01:22:22 -0400","Virgo"
"301","https://feed.pippa.io/public/shows/5a864f03ca3f4a0f7df4ca5d","Oyster World Radio","https://assets.pippa.io/shows/5a864f03ca3f4a0f7df4ca5d/show-cover.jpg","This is a podcast about people. A collection of stories from across the globe. Let's face it, we are all pretty dang busy these days. With a limited budget, and even more scarce vacation days, it can be hard to look beyond your day to day life. We keep hearing the benefits of travel such as the sparks of creativity, the understanding of people and cultures, and the digging into yourself to see whats inside. Although I can't provide everything travel has to offer through the convenience of your earbuds, what I can do is let you meet people you would never normally met. Meet poets in London, chefs in southern Germany, ghost hunters in Seattle, and an architect in Malaysia. They are all here, and generously share their stories so that we can see a different side of life. These are real stories, told by real people, that really live on the same planet we do, and the more people I meet the more I realize that despite our differences we are all just humans trying to survive on the same rock we call Earth. We are all people.<br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","http://patreon.com/oysterworldradio",71,NA,"not explicit","Thu, 03 Mar 2016 01:00:46 GMT","Pisces"
"302","https://www.now-hear-this.net/NHT_podcast.xml","Now Hear This Entertainment","https://now-hear-this.net/sites/default/files/podcast/podcastlogo.jpg","Now Hear This Entertainment features interviews with guests who are having success in the entertainment business, with the content presented in a way that not only entertains fans of that guest and fans of good music interviews in general, but in a manner that educates musicians, singers, songwriters – entertainers who want to learn from those who are being interviewed each week by Bruce Wawrzyniak, president of Now Hear This, Inc.  The guests come from a wide array of genres and locales.","https://www.now-hear-this.net/",479,NA,"not explicit","Mon, 17 Feb 2014 07:02:48 EST","Aquarius"
"303","https://feeds.simplecast.com/eFgRJpe_","Overshare: Honest Conversations with Creatives","https://cdn.simplecast.com/images/aaf16d69-1edd-4c5f-8d9a-2285cdff097c/d33ef06c-731b-4731-9e83-d0ec51eb9f3e/3000x3000/os-albumart-1-v2.jpg?aid=rss_feed","Welcome to Overshare, hosted by Working Not Working co-founder Justin Gignac. In a world of carefully curated portfolio sites and Instagram feeds, Justin sits down with his favorite creatives to get past the highlights and discuss the tough stuff we don't talk about in public often enough.","https://overshare.simplecast.fm",37,NA,"explicit","Thu, 11 Aug 2016 04:39:00 +0000","Leo"
"304","http://www.yourmatetom.com/ymtp?format=rss","Your Mate Tom Podcast","NO IMAGE","Having a raw &amp; open discussion about this trip called life.","http://www.yourmatetom.com/ymtp/",44,NA,"not explicit","Wed, 23 Aug 2017 19:01:24 +0000","Virgo"
"305","https://feed.podbean.com/edgeofcomfort/feed.xml","Edge of Comfort","https://deow9bq0xqvbj.cloudfront.net/image-logo/2359959/Podcast_cover_art_resized.jpg","Explore the adventures, perspectives, and philosophies of experienced world-travelers. Each episode dives deep into unique travel experiences, lifestyles not confined by a 9-5 job, stories of growth through challenges and adversity, and insights into living a more fulfilling, exciting, & intentional life. Open-minded, explorative, and no topic off limits, these conversations are a way to not only expand our worldview, but our understanding of our inner self and true potential.","https://edgeofcomfort.com/feed/podcast/",33,NA,"not explicit","Thu, 21 Sep 2017 08:40:00 -0500","Virgo"
